" 1 -fach unrolled:"
301.157630, 2163.466794
362.038672, 2163.717391
435.227227, 2162.512278
523.211340, 2162.281973
628.982034, 2162.241558
756.134987, 2162.798990
908.992764, 2162.639434
1092.751770, 2160.386737
1313.658896, 2162.620252
1579.223885, 2162.592511
1898.474624, 2161.550183
2282.264049, 2163.350041
2743.639089, 2163.211241
3298.284200, 2158.271909
3965.054553, 2161.628780
4766.617022, 2159.919896
5730.220739, 2162.889354
6888.623434, 2160.920962
8281.205031, 2163.633413
9955.306373, 2162.566565
11967.838570, 2162.867614
14387.217698, 2162.809633
17295.690602, 2156.770667
20792.130883, 2140.925123
24995.400102, 2064.891154
30048.388488, 1995.617285
36122.872490, 1965.293878
43425.354323, 1949.816069
52204.082015, 1946.146658
62757.488604, 1941.752369
75444.337374, 1943.812771
90695.918024, 1944.480133
109030.708368, 1943.378619
131072.000000, 1943.424179



" 8 -fach unrolled:"
1.000000, 2108.167395
1.202157, 2108.192532
1.445181, 2107.392146
1.737334, 2108.135253
2.088548, 2119.841937
2.510762, 2120.352864
3.018329, 2134.422120
3.628504, 2134.036310
4.362031, 2141.835630
5.243845, 2147.206634
6.303923, 2149.988799
7.578304, 2151.843081
9.110309, 2155.241387
10.952019, 2156.211738
13.166044, 2158.276116
15.827648, 2159.418948
19.027314, 2159.294611
22.873813, 2161.282288
27.497909, 2161.895314
33.056796, 2160.976570
39.739450, 2160.762645
47.773047, 2162.313031
57.430690, 2162.845458
69.040691, 2161.756533
82.997731, 2162.943235
99.776282, 2163.747858
119.946729, 2161.276469
144.194767, 2163.747160
173.344710, 2163.010374
208.387510, 2162.015089
250.514448, 2162.593925
301.157630, 2162.616714
362.038672, 2162.670714
435.227227, 2162.254178
523.211340, 2162.594521
628.982034, 2162.391972
756.134987, 2162.700366
908.992764, 2162.520513
1092.751770, 2162.739440
1313.658896, 2162.854709
1579.223885, 2162.735001
1898.474624, 2161.928800
2282.264049, 2161.415859
2743.639089, 2163.309254
3298.284200, 2163.220072
3965.054553, 2162.392136
4766.617022, 2161.379431
5730.220739, 2161.316290
6888.623434, 2163.437929
8281.205031, 2162.159710
9955.306373, 2162.872095
11967.838570, 2162.962923
14387.217698, 2162.977838
17295.690602, 2163.277940
20792.130883, 2144.452037
24995.400102, 2064.178070
